model_id,task,case_id,backend,setup_id,run_id,source_run_id,variant,execution_role,technical_status,task_quality_tier,task_quality_status,task_quality_decision,task_quality_gate_reason,contract_gate_reason,eligibility_gate_reason,task_quality_metric,task_quality_candidate,task_quality_reference,task_quality_delta,task_quality_ci_low,task_quality_ci_high,task_quality_margin,task_quality_bootstrap_repetitions_requested,task_quality_bootstrap_repetitions,task_quality_bootstrap_engine,task_quality_bootstrap_skipped_reason,task_quality_bootstrap_elapsed_s,task_quality_ap50_candidate,task_quality_ap50_reference,task_quality_ap50_delta,task_quality_ap50_ci_low,task_quality_ap50_ci_high,task_quality_ap50_margin,task_quality_ap50_decision,task_quality_ap75_candidate,task_quality_ap75_reference,task_quality_ap75_delta,task_quality_ap75_ci_low,task_quality_ap75_ci_high,task_quality_ap75_margin,task_quality_ap75_decision,task_quality_bootstrap_candidate_event_count,task_quality_bootstrap_reference_event_count,validation_requested_count,validation_evaluated_count,validation_cardinality_status,validation_cardinality_pass,contract_consistent,ranking_eligible,exclusion_reason,quality_result_id,source_task_quality_decision,algorithm_version,quality_result_contract_version,metric_gate_config,configured_guardrails,missing_guardrails,guardrail_contract_complete,reference_predictions_sha256,candidate_predictions_sha256,annotations_sha256,source_request_sha256,producer_identity_sha256
yolov7_paper,detection,b228,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.4247915140520043,0.4520187916528286,-0.027227277600824273,-0.027227277600824273,-0.027227277600824273,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.7963890730170533,0.549223677098456,0.5973630231150453,-0.04813934601658931,-0.04813934601658931,-0.04813934601658931,0.01,fail,0.45951120296474735,0.4885298674409785,-0.029018664476231137,-0.029018664476231137,-0.029018664476231137,0.01,fail,,,,500,,,,,,f73669daba9208195740cefe0d8e77ca0e5fa66965b4c7751eda3bbad3a97f35,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,e8309219d4186da2906bf30e7405bd8183fafd5786cd8f7325baf3eb2a5d5cfc,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,9e66d87d49a9b95219200308c8c3c914785a8bda84ffef02742c85268552211c,
yolov7_paper,detection,b262,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.46009992551275225,0.4520187916528286,0.00808113385992365,0.0022957360823552464,0.013484806169751732,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.26267231092788,0.607513503022123,0.5973630231150453,0.010150479907077736,0.0038040973443849253,0.017113543047438104,0.01,pass,0.5021890571027404,0.4885298674409785,0.013659189661761939,0.005777122396440073,0.021693334817834618,0.01,pass,,,,500,,,,,,d744a81c120dcceda239227ceccbedc43d0c95bb02e6ad8facf01afea53578a9,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,8d917fe502f7eb31cf4cb82fe96500ae908f99ca707c1127b5763b6e4599600a,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,0d9fc1c076cb2873423f0741f7233497be9bd7b921c7d6691007b43aa3b409b7,
yolov7_paper,detection,b270,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.3810732876351287,0.4520187916528286,-0.07094550401769989,-0.07094550401769989,-0.07094550401769989,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,4.228217185009271,0.5112983410412648,0.5973630231150453,-0.08606468207378049,-0.08606468207378049,-0.08606468207378049,0.01,fail,0.4113909820509649,0.4885298674409785,-0.07713888539001357,-0.07713888539001357,-0.07713888539001357,0.01,fail,,,,500,,,,,,5a7c47138e8291250c9dda142204d9d19855317daf6f0327a59eead9153c7d86,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,02b0e1e66d1f846fd56f3abc897abac5a0e020810fbceb67f129465c4c994224,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,97d32c855ee0f723dcfe2d45a19d721d418a649f83c517748090c51b0ac20a2d,
yolov7_paper,detection,b306,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:pass;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:pass;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.44141001366973304,0.4520187916528286,-0.010608777983095563,-0.010608777983095563,-0.010608777983095563,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.58629923989065,0.6094343824035461,0.5973630231150453,0.012071359288500783,0.012071359288500783,0.012071359288500783,0.01,pass,0.49151881070494063,0.4885298674409785,0.0029889432639621516,0.0029889432639621516,0.0029889432639621516,0.01,pass,,,,500,,,,,,240a8a9a01c16422309135440431c38dc34add0e134242edb05b9ad466f0ff91,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,e3d82465a20167cb8dcac59b0144c85d5cc88e8c935e24dd860357a3e23af57b,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,4401f1164d13f0399558701a85c310596a345bbb0d895c40ac09b12ddfc828d0,
yolov7_paper,detection,b307,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.24805540501003903,0.4520187916528286,-0.20396338664278957,-0.20396338664278957,-0.20396338664278957,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,6.002771716099232,0.32887227802252395,0.5973630231150453,-0.26849074509252135,-0.26849074509252135,-0.26849074509252135,0.01,fail,0.27181486246599074,0.4885298674409785,-0.21671500497498775,-0.21671500497498775,-0.21671500497498775,0.01,fail,,,,500,,,,,,dd43208593df1ed4a7292de4f716cb21d785512a6be62ab2813b2b2ede32a49c,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,5f510f5777b9582745564e977ced30a362bae93915a165ac8a683637c11a7bbb,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,2488fbfabd24b45498b7e87834c7184cd888dcc6a2802705fcdd2402febe889f,
yolov7_paper,detection,full,tensorrt,orin_nx_deepx_m1_01,native_full_tensorrt,native_full_tensorrt,full,full_quality_only,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4610997713935368,0.4520187916528286,0.009080979740708206,0.006380598614734707,0.013434966803201078,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,124.65256546495948,0.6101725048892715,0.5973630231150453,0.01280948177422625,0.009274250732246145,0.018534854947829648,0.01,pass,0.4986393684853274,0.4885298674409785,0.010109501044348934,0.006913634865670099,0.015124422654664647,0.01,pass,,,,500,,,,,,75e62ec1e8d0c38662334054f3f790b252141a655b4b8ab11deaca6832a02529,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,2288eca2fb457b59e72a7b427bd344546e2b051e04dab3dea0867aa80e760b85,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,0658516e4fa4c14f805a76c0e94927b0d9d7338d322948922580b47018a123c4,4177c44c93b36896c960d5955a55dad72b1e27f58c4ae33035e7f374a195d843
yolov7_paper,detection,full,tensorrt,orin_nx_hailo10_01,native_full_tensorrt,native_full_tensorrt,full,full_quality_only,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.461172669130276,0.4520187916528286,0.009153877477447392,0.006637458913705789,0.01345474277025796,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,126.10625658603385,0.6101317939837232,0.5973630231150453,0.012768770868677892,0.00919987066510133,0.01837805086888551,0.01,pass,0.4985239738893538,0.4885298674409785,0.00999410644837534,0.00674752462996478,0.014866349732836936,0.01,pass,,,,500,,,,,,ebcf230008bf05ed0bf7eb0ba873d64e3fce86cf9b24b1ba8cc8d504bbf0006b,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,e7981707538ad0f5131b9dae4da900034f17776413ea77b3567b828d7a47d57c,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,e44fd9452aef5e1daec06587c68365d4ff57d0352cad9831f80b084f6aa32724,e9e8dd0bfaff923a4790e26d5201b0d98bba6f11b3c0e0a2ecc6388cb7a67656
yolov7_paper,detection,full,tensorrt,orin_nx_hailo8_01,native_full_tensorrt,native_full_tensorrt,full,full_quality_only,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.46113080632771447,0.4520187916528286,0.009112014674885871,0.006601054861565779,0.013398193817211471,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.69736709492281,0.6101877480874409,0.5973630231150453,0.012824724972395618,0.009312580133991832,0.018446066120664562,0.01,pass,0.49851112794499874,0.4885298674409785,0.009981260504020262,0.006813572876819326,0.014935090287684792,0.01,pass,,,,500,,,,,,54a8a4ed5bb5fc03cfcc6e1b19a3c6797c2795f73e7cb12d7dd142e6ac80f6f7,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,52ec6726a2ca30785bb0e90e89e8f86ecbaed90654432b5b28c3d893b667b3ba,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,42616243fe5948de341bfc26ae753dfec0d5187c7060c90c930ae498de318d90,6a08fede581d8038d0985a9b922a6d5da85d544f39cf769b02f61e7ebd4ea939
yolov7_paper,detection,b001,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4605183051227787,0.4520187916528286,0.008499513469950093,0.006040873033723684,0.012846245990248471,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.21122796693817,0.608732178521407,0.5973630231150453,0.011369155406361742,0.006688246977311147,0.01725994389246021,0.01,pass,0.49829847774477576,0.4885298674409785,0.009768610303797276,0.006535976146172732,0.014642595277711742,0.01,pass,,,,500,,,,,,411cb527935aacd5c61a9993beea6a694a463503c029ab4acbae2ba020a202bf,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,99389d9915408e52b1abde9191858ab7fceb8d73803eca52853eba9cf853db46,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,2ed6cd2f77dd3571d28d2181da1d07b410c49e1778b8feeb3f81f2c50744e1dd,
yolov7_paper,detection,b002,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.46118156813961075,0.4520187916528286,0.009162776486782154,0.006580631804296733,0.013581146061114253,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,127.82710468000732,0.6098608998692419,0.5973630231150453,0.012497876754196557,0.009006058040836956,0.017999108469854877,0.01,pass,0.4989956868959978,0.4885298674409785,0.010465819455019343,0.006980519998563839,0.015747634808632793,0.01,pass,,,,500,,,,,,889bdf1545662edc767d9dbc8fd0fe286682fb4a6f7447e41101c8b161fc7bd4,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,a075cef45581657d26fe7bcf6ab02a57640f0a97862e852eabf4497b5745d632,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,d0ea879eae04003bb5517137e969d091b92c50f97e6a533a5a861301804c8bef,
yolov7_paper,detection,b013,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4611325281291352,0.4520187916528286,0.009113736476306589,0.00653182456579246,0.013314939987709358,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,126.12120620103087,0.6100028695833712,0.5973630231150453,0.012639846468325944,0.009247139151543595,0.018343119306457194,0.01,pass,0.4985279885093027,0.4885298674409785,0.009998121068324206,0.006902971072522057,0.0147565141539227,0.01,pass,,,,500,,,,,,d7111c759a2fb349de81bc12ac9f6548949409c99063fe1d6bc12fe8a10803fe,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,d15e3b7fb4c4a4fbf6129e6af7c0ceb34174927679f83509337a8902379c33aa,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,b64793e25f36eb8015e200ffba52063e061e96c104757eff34afd5be4a4dbb2d,
yolov7_paper,detection,b044,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.46127505310663575,0.4520187916528286,0.009256261453807146,0.0066167569430968555,0.013665378700161643,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.6849843179807,0.6104695506928728,0.5973630231150453,0.013106527577827487,0.009558793789541392,0.018915061700358848,0.01,pass,0.49879436259628224,0.4885298674409785,0.010264495155303754,0.006963263993446341,0.015375242493018379,0.01,pass,,,,500,,,,,,005008f3abd033936f1e04b6e3b001d3cec48650c2b0caa2089734b3ddaef198,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,10fc40a058d2516c67326b521101920b6ae8d685bf06f9033fd9013b864bff98,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,0d6a6c81f3dfc80f2a55979a7a712b038ee29817421cbb9d3ce0693baa8e0ef4,
yolov7_paper,detection,b049,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4609584331089206,0.4520187916528286,0.008939641456091996,0.006307949530515264,0.013257185161333283,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.44443580601364,0.6100290154005483,0.5973630231150453,0.012665992285503025,0.009070336962613702,0.018248921384518176,0.01,pass,0.4983279755523447,0.4885298674409785,0.009798108111366222,0.006470138907735102,0.014835480283705516,0.01,pass,,,,500,,,,,,2faf2b8d4a941d1a5a288e0f01c78ac0bb82c2a3d53cd84c839e6895c7355915,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,58df26467bd725df0fd5130c68d7e717efd462c7ad38f553ce892be9c2565a54,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,75463edfbcb71eaf6b12d58f115a0741db8b0dd463277ab2c81688e5f993b717,
yolov7_paper,detection,b065,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4610004640391816,0.4520187916528286,0.008981672386353001,0.006392007287637809,0.013471280069298852,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,124.81237891700584,0.6101495257975293,0.5973630231150453,0.012786502682484047,0.009122239134020826,0.01840504028774206,0.01,pass,0.4986299855376382,0.4885298674409785,0.010100118096659727,0.006949162183532329,0.014915706274622768,0.01,pass,,,,500,,,,,,a7f05098ecd5a2849cc5d9b17e52596d7efa24777fdb508d6ac4d559a0030540,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,b54bf4169894bd91b319f625a1234dfa106277cf9e0f39601e3c96fe0ef3a484,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,1571a9a3c14c1c5c9c48edfdca7829d847684c93e177728835925ca9480665cd,
yolov7_paper,detection,b088,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.46102693984589294,0.4520187916528286,0.009008148193064336,0.006374171933569537,0.013376174882628064,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.36351523606572,0.6100823434106637,0.5973630231150453,0.012719320295618397,0.009117890528687273,0.0182545857158341,0.01,pass,0.49859013889575066,0.4885298674409785,0.010060271454772174,0.0068567066889563075,0.014940487887822887,0.01,pass,,,,500,,,,,,6d2cd951c4da01525a5d28b0d6bc131aa99df10dd261c24877d3f3055eee5185,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,eec768cbe324dbc5cb5a9155460f953ff4bfbba707e056d4c425707705488dd0,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,bbbebcb439a9a3ec5f842f52703bc6f1be07dada7618bdfb30af584b22a28c03,
yolov7_paper,detection,b092,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4611445196133365,0.4520187916528286,0.009125727960507923,0.006549037334011397,0.013548117676737118,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,126.1385378818959,0.6101182807218468,0.5973630231150453,0.012755257606801518,0.009233942584100619,0.018497346022553384,0.01,pass,0.4982646295542617,0.4885298674409785,0.009734762113283224,0.006706331736946594,0.014750143404143032,0.01,pass,,,,500,,,,,,0485f8162cddc1d417efe207ef0ee8e8399b5a403f5af6b325a5d1ffe14a9caf,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,037743728e08c7856bbdab3a2cbd471076ba81b6bb28321a6dcf8289b14ec1bd,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,3e384bfa1d438aab54886b217e31ddd686a06140f104499ff714c1e71874b1df,
yolov7_paper,detection,b114,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.46111439598088,0.4520187916528286,0.009095604328051399,0.006392223433503716,0.013436977786413676,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,126.90703433693852,0.6100456760532342,0.5973630231150453,0.012682652938188932,0.00916404045475659,0.018489350210976842,0.01,pass,0.4985033968684844,0.4885298674409785,0.0099735294275059,0.006775935597577377,0.014895095770401571,0.01,pass,,,,500,,,,,,95a3106d7ed0cee9a7d5e136c123caff4e696f55786e96e9908d9686636e44f5,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,43a489d4bce22ac1659da4a0c8e11b0a92eeb7d63be17b90dd8a982168c4a449,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,947075aa0a8bd8067a11f419c928d44bb022430cccecee4fc43a3907a39be722,
