model_id,case_id,run_id,backend,variant,presence,representation_count,primary_setup_id,mirror_setup_id,primary_source_path,mirror_source_path,primary_row_sha256,mirror_row_sha256,mirror_copy_manifest
yolov7_paper,b165,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b165/results_hailo10_to_trt/validation_report.json,db2828908f6abe10712766f6245f919c6449a4deffbe4118ec681cf77a1a4c8d,48ca1677359637924bf1af21f27199b6a4c7b5028e84cc2e7e52ead3a3429166,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b165,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b165/results_hailo8_to_trt/validation_report.json,3cb82559e75c372cce32de0664cb09abe50f77daaaeffdd35b08a6f311e76449,166bc8a06747d766a3e0fd52a0e8a81fc8516f8c6ef3fb54358ef3a88607ffa6,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b165,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b165/results_ort_tensorrt/validation_report.json,1ba7899b0ed3436d09386e2b88d281ae652783028ceab6fbe748de1ac132472e,6a26371b571f29b4a4169c00063a8a2bc3fb53758b897d3f22a5363f0f0e9d71,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b186,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b186/results_deepx_m1_to_tensorrt/validation_report.json,f417b88f343a4b2bdd0744d3d7b7ea36dbecb5577372430f87b514722ff057ff,8340a65381820773f985a620326fba4e637f85459fa1fb19ed43ca1098b939ed,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b186,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b186/results_hailo10_to_trt/validation_report.json,880fcf7abe316d8995c5c4b9fd041a62440626db74f0ccfc99a21450ebd908bc,595b46dd3d25dc9fdd35ee61ed7b3f881611f5a78f4a3b6c5487fa09a89935da,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b186,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b186/results_hailo8_to_trt/validation_report.json,f36b284f66f1a3fe6c26b9cd3d41f1c6591bfea25f458b20d65a0e6a66751c3c,bb29a121649b001bf5676534ff48de2434d89e0961e6a38732c6fa4df6def563,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b186,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b186/results_ort_tensorrt/validation_report.json,de641a256ff182c57748fcca9ac46a10ac004ace06c0b4fc32a32d644d06fe32,d680183848294c051f4f0ff7a7f04af89e81f1bcd06a9ee083518025a840deda,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b189,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b189/results_deepx_m1_to_tensorrt/validation_report.json,5da6195a51525286b98cb75832d0850b62b5889c7b8f3fee00161e3e002c8020,44b6e9eda212ee646cca390ecd9e0ff5701da275759ce4319b5d66517efac0ae,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b189,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b189/results_hailo10_to_trt/validation_report.json,a6481b91cf58e3f79bc8e558a30fd457abdf86022eebb6117c8bfb5ac2995b57,e624f75fd4e10fd716e2afa308646a7e12d5e9391d7d950adddd178c7e909bd3,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b189,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b189/results_hailo8_to_trt/validation_report.json,52747350f5505c8a290f2f9f892bee2ab65fecee72f12f9e7c4ba790cf86a058,a859c3dcf65500ff1339f0fafb813a4d6bed1767e261aebfdad2329aa3927c2c,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b189,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b189/results_ort_tensorrt/validation_report.json,0b1ed9f851a421c13639504a2a4572176b5e762efd0f1a15a91a474f117face1,deae3b64e6b916b1f15c44a195c6179399f197e4e27d93ab897cf44fb847c9e1,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b222,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b222/results_deepx_m1_to_tensorrt/validation_report.json,49d8583d74ac72f13746357d294dabc7d5798732378972b99d6bdc0b90282c3f,4fb1920e3c0c542b6c2d5e945d375d710e65d8bed29b9e0b2ddcdf43ded12730,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b222,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b222/results_hailo10_to_trt/validation_report.json,2a1de167e68c006ff86528645eba6a0fcf054126fd8861ac0b596aab31c7e4cc,0313972aeaf75d570ab4c78a5226f4fe9b868a5cc7e1aed5945a8dcf227a8931,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b222,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b222/results_hailo8_to_trt/validation_report.json,7ee021c633d9ac83cba1b499e5f9223adb72a56472b03f3f3861510b7a902885,734e0635e1e93fbcfa634d26490b3acb6b8a1f2e3ba445ddf4c92e44b6150e14,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b222,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b222/results_ort_tensorrt/validation_report.json,1b913aed8db5c02b2d255ebdfc8e4eedade7a5b901b973cbfec6ba3690ddf6a7,51e6ecc0fd1268b5cdb12563707f91f0b492eb655d76f79c8378fdec27615913,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b228,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b228/results_deepx_m1_to_tensorrt/validation_report.json,53d36a1644bee1ab44b42338c883491d8cf7fd3a613ee232bc7062e404e43870,43af28f04c990203b31c51b8139b16eb8f1ce03044014cb81a5f1a2b2a0e4f26,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b228,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b228/results_hailo10_to_trt/validation_report.json,b0502831cdfd8a7b61a452e752ed214f1340b6a2ad21db5ba5f08b613b995f57,0e7f0500c54dd506fb5101ca09c6ba90647ac77fca4c713ac36894e7a65c46f7,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b228,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b228/results_hailo8_to_trt/validation_report.json,0231686939f6fdd19b84034dabf4957a0ab1d5a891719bf6062e59cd0bad7434,ac09ae3409b634d0b0dbfeec1b9b8482359679b5506973a09da3a700822baa50,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b228,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b228/results_ort_tensorrt/validation_report.json,4c7639a1448a02992f86abf61a89bfdff1804852a9f15fadb6c68fb82bd94deb,5acbe328840683fb03288930f5ca23894060fedbb53a4783511ce8e22a4afce2,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b262,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b262/results_deepx_m1_to_tensorrt/validation_report.json,2f9b1d074f196669f30b499e4355747ec044c4aa135c5ccd26bec625c904881f,4864338d16ed8728efab962035d41aec4df9ac05700f49f85b97e2b230a3efd6,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b262,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b262/results_hailo10_to_trt/validation_report.json,6f6f7071d617fe1dff51cdcd1fc2e5e02b5501752d3c12403234e4a3455a084d,85497cc774b5b60b0f94b643cb8d35cde5b1120933d876e6caa6545a3581da11,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b262,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b262/results_hailo8_to_trt/validation_report.json,4a1562684eba5234f034c274a95817c913c6e6c7f196a820c602bfe8b5696a6e,26922a87eb387685d51cc6dda271e9f85c1ba748dd3ec94483d1d179dc343142,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
